0,295,298,603,298,603,320,295,320,邯郸武安新峰水泥有限责任公司,name
1,306,374,565,374,565,396,306,396,山东省东营市温泉路458号,location
2,297,452,440,452,440,473,297,473,2018年8月8日， 2028年11月7日,start_date
3,309,339,441,339,441,361,309,361,国有独资公司,type
4,308,418,704,418,704,440,308,440,熊新兵，马瑞祥，刘佳惠，孙术，夏青云,legal_person
5,665,291,857,291,857,305,665,305,04678006051716585K,social_credit_code
6,601,276,678,276,678,298,601,298,注册号,social_credit_code_key
7,104,307,299,307,299,335,104,335,名称,name_key
8,102,342,301,342,301,372,102,372,企业类型,type_key
9,102,378,298,378,298,409,102,409,住所,location_key
10,101,416,297,416,297,446,101,446,法定代表人,legal_person_key
11,97,451,297,451,297,484,97,484,成立日期,start_date_key
