0,310,303,530,303,530,326,310,326,精展天津代理有限公司,name
1,297,377,556,377,556,400,297,400,江苏省徐州市景明路855号,location
2,300,457,456,457,456,478,300,478,2013年5月26日， 2022年5月26日,start_date
3,297,342,429,342,429,364,297,364,国有独资公司,type
4,304,428,700,428,700,451,304,451,杜建荣，何梅生，马环，吴章建，黄宗芳,legal_person
5,680,288,873,288,873,302,680,302,21350561909713248V,social_credit_code
6,601,276,678,276,678,298,601,298,注册号,social_credit_code_key
7,104,307,299,307,299,335,104,335,名称,name_key
8,102,342,301,342,301,372,102,372,企业类型,type_key
9,102,378,298,378,298,409,102,409,住所,location_key
10,101,416,297,416,297,446,101,446,法定代表人,legal_person_key
11,97,451,297,451,297,484,97,484,成立日期,start_date_key
