0,592,369,764,369,764,394,592,394,510107600879413,social_credit_code
1,362,439,625,439,625,471,362,471,武侯区晶艺装饰材料经营部,name
2,362,484,473,484,473,516,362,516,个体工商户,type
3,361,528,799,528,799,564,361,564,成都市武侯区八益家具城装饰材料城C区501号,location
4,358,580,432,580,432,609,358,609,赖世军,legal_person
5,357,676,497,676,497,711,357,711,2014年3月3日,start_date
6,354,722,818,722,818,745,354,745,批发零售 装饰材料。（以上经营范围国家法律法规规定限制的除外,business_scopes
7,363,628,452,628,452,660,363,660,个人经营,type
8,358,743,647,743,647,764,358,764,，需许可证的凭许可证在有效期内经营）。,business_scopes
9,491,366,592,366,592,403,491,403,注册号,social_credit_code_key
10,186,432,353,432,353,473,186,473,名称,name_key
11,185,477,351,477,351,521,185,521,类型,type_key
12,187,525,349,525,349,570,187,570,经营场所,location_key
13,186,570,352,570,352,616,186,616,经营者,legal_person_key
14,185,622,353,622,353,666,185,666,组成形式,type_key
15,184,672,350,672,350,714,184,714,注册日期,start_date_key
16,185,719,349,719,349,765,185,765,经营范围,business_scopes_key
