0,311,304,575,304,575,327,311,327,武汉中梦汽车销售服务公司,name
1,295,387,554,387,554,408,295,408,福建省三明市假山路100号,location
2,311,456,467,456,467,477,311,477,2019年5月19日， 2020年10月29日,start_date
3,312,351,444,351,444,372,312,372,个人独资企业,type
4,308,422,704,422,704,445,308,445,胡玉进，常彦卿，袁盛平，田蒲，刘宏泉,legal_person
5,658,291,850,291,850,305,658,305,61017017094943966C,social_credit_code
6,601,276,678,276,678,298,601,298,注册号,social_credit_code_key
7,104,307,299,307,299,335,104,335,名称,name_key
8,102,342,301,342,301,372,102,372,企业类型,type_key
9,102,378,298,378,298,409,102,409,住所,location_key
10,101,416,297,416,297,446,101,446,法定代表人,legal_person_key
11,97,451,297,451,297,484,97,484,成立日期,start_date_key
