0,297,312,561,312,561,334,297,334,兰州宝泰塑料有限责任公司,name
1,311,374,570,374,570,396,311,396,江苏省徐州市成仪路658号,location
2,306,464,462,464,462,485,306,485,2014年5月29日， 2020年5月22日,start_date
3,302,338,478,338,478,361,302,361,特殊普通合伙企业,type
4,314,428,622,428,622,450,314,450,吴明楼，温茜，齐海波，甘晓洁,legal_person
5,661,296,854,296,854,310,661,310,75083246866858237U,social_credit_code
6,601,276,678,276,678,298,601,298,注册号,social_credit_code_key
7,104,307,299,307,299,335,104,335,名称,name_key
8,102,342,301,342,301,372,102,372,企业类型,type_key
9,102,378,298,378,298,409,102,409,住所,location_key
10,101,416,297,416,297,446,101,446,法定代表人,legal_person_key
11,97,451,297,451,297,484,97,484,成立日期,start_date_key
