0,429,379,579,379,579,400,429,400,91510903327095734M,social_credit_code
1,267,423,508,423,508,448,267,448,四川全红餐饮文化管理有限公司,name
2,261,459,462,459,462,485,261,485,有限责任公司（自然人独资）,type
3,265,490,622,490,622,513,265,513,遂宁市船山区油房中街132号航运公司集资楼3单元,location
4,267,510,330,510,330,529,267,529,2层2号,location
5,268,536,309,536,309,563,268,563,全红,legal_person
6,267,575,388,575,388,601,267,601,壹佰万元人民币,registration_capital
7,266,616,410,616,410,639,266,639,2015年02月15日,start_date
8,267,651,465,651,465,677,267,677,2015年02月15日至长期,operation_date
9,265,686,327,686,327,710,265,710,餐饮管理。,business_scopes
10,306,378,426,378,426,404,306,404,统一社会信用代码,social_credit_code_key
11,107,416,256,416,256,448,107,448,名称,name_key
12,106,453,255,453,255,489,106,489,类型,type_key
13,105,492,255,492,255,526,105,526,住所 ,location_key
14,104,530,251,530,251,566,104,566,法定代表人,legal_person_key
15,105,567,254,567,254,603,105,603,注册资本,registration_capital_key
16,106,608,255,608,255,639,106,639,成立日期,start_date_key
17,107,644,256,644,256,678,107,678,营业期限,operation_date_key
18,101,685,258,685,258,717,101,717,经营范围,business_scopes_key
