0,311,310,553,310,553,332,311,332,东莞丰润计算机有限公司,name
1,305,379,586,379,586,402,305,402,湖北省宜昌市解放北路474号,location
2,300,451,443,451,443,472,300,472,2016年1月1日， 2028年3月30日,start_date
3,300,338,432,338,432,360,300,360,有限责任公司,type
4,297,418,693,418,693,441,297,441,韩耀鹏，经勇，梁思倩，沈寿康，任梦婷,legal_person
5,665,307,858,307,858,321,665,321,79207162028170065V,social_credit_code
6,601,276,678,276,678,298,601,298,注册号,social_credit_code_key
7,104,307,299,307,299,335,104,335,名称,name_key
8,102,342,301,342,301,372,102,372,企业类型,type_key
9,102,378,298,378,298,409,102,409,住所,location_key
10,101,416,297,416,297,446,101,446,法定代表人,legal_person_key
11,97,451,297,451,297,484,97,484,成立日期,start_date_key
