0,303,309,567,309,567,332,303,332,成都红峰文化传媒有限公司,name
1,295,382,554,382,554,403,295,403,江西省赣州市人民路259号,location
2,299,451,442,451,442,472,299,472,2013年9月6日， 2015年12月24日,start_date
3,310,344,442,344,442,365,310,365,个人独资企业,type
4,309,415,375,415,375,437,309,437,李朝曙,legal_person
5,677,289,872,289,872,305,677,305,60549262403203549Q,social_credit_code
6,601,276,678,276,678,298,601,298,注册号,social_credit_code_key
7,104,307,299,307,299,335,104,335,名称,name_key
8,102,342,301,342,301,372,102,372,企业类型,type_key
9,102,378,298,378,298,409,102,409,住所,location_key
10,101,416,297,416,297,446,101,446,法定代表人,legal_person_key
11,97,451,297,451,297,484,97,484,成立日期,start_date_key
